Physical,Analytical,Fitness,Interview,Education,Result
33,82,81,13,92,0
52,60,49,85,77,1
70,65,98,16,68,0
95,99,49,59,4,0
10,13,72,58,10,0
53,22,81,92,42,0
48,16,50,68,25,0
28,28,78,65,34,0
36,95,98,20,39,0
94,61,99,4,3,0
30,51,77,99,83,0
80,61,53,2,31,0
83,13,80,65,51,0
95,50,67,64,26,0
84,72,70,44,15,0
14,99,32,16,36,0
47,28,43,89,82,0
87,93,100,23,4,0
63,24,52,14,65,0
51,59,45,30,61,0
9,100,19,89,73,0
98,60,35,43,30,0
52,72,68,37,60,1
43,12,99,24,69,0
20,69,98,51,82,0
21,77,2,57,89,0
94,16,6,48,74,0
12,38,65,84,62,0
69,34,5,6,54,0
47,16,21,16,94,0
80,6,64,95,3,0
46,37,93,15,29,0
54,37,69,29,97,0
41,62,10,75,91,0
31,99,69,89,3,0
75,24,3,24,98,0
18,2,6,19,74,0
26,57,92,69,75,0
92,5,15,58,58,0
77,90,82,6,25,0
7,64,80,38,27,0
72,25,79,93,12,0
74,92,37,45,87,1
8,36,3,79,57,0
50,62,63,49,12,0
47,91,20,73,66,0
94,87,32,47,32,0
68,60,52,56,53,1
6,11,80,75,65,0
16,13,82,2,21,0
7,86,15,23,78,0
11,66,21,74,14,0
59,82,17,58,31,0
98,86,43,97,70,1
68,0,60,9,77,0
11,59,7,0,63,0
4,99,84,15,27,0
47,43,61,58,67,1
86,8,69,31,83,0
50,56,48,86,7,0
16,78,91,24,37,0
17,87,44,63,2,0
22,96,21,12,44,0
92,0,20,51,73,0
83,96,76,11,35,0
93,28,98,9,45,0
69,21,22,9,12,0
70,42,58,75,18,0
1,61,19,65,3,0
29,12,9,70,1,0
57,6,87,59,58,0
58,94,79,10,51,0
13,35,20,35,84,0
26,26,69,32,44,0
100,9,12,82,38,0
34,25,38,45,28,0
12,43,79,45,79,0
28,80,36,88,79,0
83,89,8,32,46,0
96,59,58,70,24,0
45,30,83,30,22,0
39,16,62,26,52,0
7,62,82,44,0,0
38,10,11,5,82,0
49,53,53,44,92,1
82,55,65,88,41,1
70,69,0,87,33,0
22,31,68,33,69,0
82,85,57,59,37,1
31,79,60,5,55,0
20,83,99,96,24,0
97,92,37,56,61,1
16,63,82,93,14,0
40,41,29,46,51,0
67,52,56,98,82,1
16,44,0,30,32,0
12,73,46,19,1,0
47,47,51,75,22,0
4,70,88,53,13,0
22,25,23,60,51,0
33,18,75,61,2,0
47,49,99,52,7,0
64,38,37,60,8,0
45,96,4,12,5,0
91,3,26,75,11,0
15,55,44,13,47,0
31,12,90,35,65,0
40,22,92,11,53,0
19,23,64,98,86,0
11,93,10,87,21,0
69,22,48,98,21,0
39,42,65,31,28,0
60,0,28,14,84,0
42,83,48,20,62,0
67,5,74,5,48,0
84,33,24,57,80,0
91,71,83,89,7,0
44,10,68,60,39,0
24,53,8,96,69,0
26,20,47,93,57,0
40,77,9,16,55,0
14,8,68,93,63,0
93,89,41,24,99,0
8,88,96,74,97,0
2,34,33,57,86,0
28,44,73,62,72,0
70,20,8,90,84,0
34,1,7,98,1,0
16,71,61,66,56,0
83,35,57,71,63,0
12,76,51,83,100,0
96,60,67,29,27,0
45,90,2,63,20,0
60,75,83,46,23,0
25,60,19,1,77,0
44,68,56,92,8,0
78,14,80,56,74,0
69,21,3,70,12,0
70,39,83,89,94,1
88,58,34,23,7,0
14,22,6,62,52,0
97,63,58,63,65,1
87,98,72,50,19,0
89,44,65,3,43,0
99,89,56,58,2,0
69,84,42,21,5,0
85,18,27,58,5,0
86,74,95,25,97,0
20,97,20,66,89,0
91,17,57,56,28,0
95,25,39,4,35,0
76,64,36,76,20,0
87,85,57,44,73,1
73,24,17,69,46,0
90,38,57,39,42,1
29,11,3,29,45,0
35,31,97,20,8,0
72,96,0,98,76,0
45,82,12,46,91,0
7,58,88,7,99,0
35,93,93,61,95,0
90,45,79,49,11,0
31,67,96,67,86,0
79,46,8,19,68,0
39,91,53,77,66,1
23,11,98,75,11,0
47,96,52,52,70,1
8,60,95,95,70,0
24,4,17,46,64,0
80,99,17,100,87,0
31,46,90,11,68,0
45,27,25,28,62,0
92,23,9,45,60,0
66,40,10,47,27,0
67,94,2,18,11,0
58,88,42,27,3,0
15,48,39,5,82,0
71,52,44,94,35,0
41,79,53,86,14,0
98,32,4,81,14,0
33,83,48,55,89,0
5,91,55,24,80,0
76,42,99,36,11,0
92,79,22,4,66,0
25,100,5,95,99,0
43,56,22,57,56,0
96,74,25,18,58,0
34,9,92,47,60,0
88,66,9,2,99,0
86,47,23,26,42,0
16,35,87,42,49,0
67,26,35,31,57,0
56,18,25,55,20,0
22,33,11,34,44,0
32,16,18,47,17,0
30,66,38,75,73,0
40,26,92,68,52,0
10,36,98,19,12,0
58,18,28,53,13,0
59,36,90,23,51,0
10,35,10,65,76,0
92,47,10,73,47,0
16,88,64,39,30,0
70,3,19,8,75,0
43,66,91,68,90,1
18,39,69,30,81,0
65,40,71,28,42,0
39,75,64,79,0,0
87,70,22,15,14,0
55,88,54,3,85,0
87,82,35,80,49,0
19,88,38,77,63,0
36,26,38,17,36,0
80,81,38,35,89,0
86,35,2,49,47,0
68,27,68,2,74,0
0,81,83,2,76,0
9,82,4,12,77,0
18,33,65,2,50,0
52,2,46,8,19,0
25,75,32,36,26,0
10,51,44,9,43,0
67,90,53,7,20,0
88,48,26,6,55,0
100,95,51,88,25,0
23,81,45,3,82,0
49,93,66,20,89,0
22,10,99,5,59,0
62,76,91,47,47,1
71,52,49,57,52,1
57,81,100,43,93,1
84,30,27,26,16,0
68,9,74,13,21,0
11,8,60,45,38,0
77,77,26,78,52,0
6,83,56,61,72,0
13,39,77,94,44,0
30,16,28,6,48,0
43,43,19,76,69,0
57,56,72,33,83,0
93,7,41,97,52,0
77,39,18,77,87,0
17,8,54,70,84,0
41,34,10,83,14,0
97,55,48,93,80,1
79,80,91,41,87,1
44,18,51,9,52,0
83,88,60,60,88,1
6,92,36,56,72,0
43,97,98,19,89,0
80,64,88,22,65,0
63,7,66,37,69,0
4,77,59,82,74,0
89,80,25,87,84,0
67,85,17,89,26,0
40,81,77,18,71,0
95,5,32,86,78,0
49,69,10,39,37,0
72,14,31,7,24,0
9,50,2,79,57,0
12,54,14,41,71,0
66,84,45,20,48,0
60,12,41,20,82,0
28,25,9,43,84,0
65,86,9,45,65,0
66,100,5,46,26,0
43,41,18,6,82,0
48,91,6,95,6,0
64,70,83,42,48,1
45,8,34,22,85,0
16,43,33,17,38,0
66,20,97,58,95,0
59,85,37,32,64,0
18,45,91,38,33,0
24,38,58,51,49,0
40,72,78,34,50,0
60,39,54,21,4,0
97,9,96,65,37,0
40,82,32,79,25,0
19,59,14,55,45,0
32,95,70,75,53,0
69,37,81,78,37,1
54,57,86,16,73,0
13,49,64,5,98,0
16,96,52,52,59,0
35,13,98,57,29,0
94,7,67,52,19,0
59,39,30,61,46,0
10,23,85,20,77,0
58,76,14,37,91,0
79,14,23,1,57,0
34,68,49,41,44,0
82,1,74,98,33,0
61,87,71,12,69,0
12,54,71,15,19,0
79,47,46,1,94,0
0,4,86,83,48,0
70,94,65,2,31,0
41,21,55,96,79,0
36,40,13,96,71,0
16,27,19,15,65,0
49,31,54,38,66,0
2,50,54,50,44,0
99,37,41,2,64,0
50,96,52,34,29,0
64,17,13,66,28,0
80,98,55,96,49,1
17,90,22,63,58,0
78,82,97,68,57,1
48,39,40,79,51,1
68,55,43,31,27,0
90,20,77,39,52,0
66,3,87,97,74,0
27,24,66,6,9,0
73,63,42,50,92,1
80,20,28,58,65,0
15,21,45,55,12,0
88,41,39,9,34,0
38,76,14,84,81,0
36,48,84,40,32,0
49,69,34,2,8,0
56,47,93,21,94,0
48,85,47,5,47,0
67,76,8,52,73,0
24,95,84,90,89,0
74,95,30,51,48,0
69,72,65,56,95,1
47,84,67,77,82,1
14,24,21,30,45,0
99,36,45,98,41,1
9,77,97,21,7,0
99,77,21,11,31,0
13,69,53,30,15,0
87,46,86,69,68,1
33,91,21,0,1,0
13,71,69,28,5,0
59,56,12,84,44,0
18,11,53,58,10,0
0,27,57,16,84,0
85,54,20,73,34,0
74,65,11,48,15,0
34,66,16,6,84,0
65,97,12,34,22,0
15,16,21,22,30,0
24,7,50,0,28,0
91,14,20,20,58,0
72,67,17,56,41,0
39,44,86,21,18,0
80,75,95,11,16,0
52,86,18,31,71,0
22,49,16,95,96,0
47,6,49,14,64,0
97,64,18,25,80,0
7,13,73,61,6,0
24,92,77,64,87,0
48,35,73,27,81,0
3,60,95,49,99,0
100,87,65,16,0,0
63,80,82,53,77,1
50,34,55,41,63,0
65,20,58,2,25,0
76,98,13,16,70,0
33,24,61,92,98,0
81,46,83,22,69,0
48,10,61,79,92,0
45,14,61,63,53,0
82,78,16,13,65,0
88,67,61,76,37,1
11,86,95,60,0,0
20,87,19,44,21,0
40,36,23,87,72,0
64,85,79,24,47,0
40,79,1,15,16,0
3,13,15,64,22,0
14,31,67,69,56,0
40,5,28,84,76,0
80,9,98,64,59,0
67,87,36,34,11,0
27,30,93,2,56,0
45,52,69,66,61,1
40,81,21,78,28,0
27,88,49,63,10,0
43,97,45,81,99,1
41,78,66,92,61,1
67,97,17,4,20,0
38,45,18,0,85,0
61,57,96,31,75,0
99,67,90,70,90,1
31,93,94,44,34,0
61,98,29,41,35,0
96,40,46,93,46,1
70,43,61,61,12,0
100,58,39,46,64,1
3,59,98,94,63,0
57,51,51,44,15,0
42,87,40,57,47,1
2,87,23,55,25,0
35,95,2,79,34,0
78,89,60,60,98,1
76,67,87,79,71,1
57,42,17,14,83,0
7,51,27,83,43,0
96,12,55,48,54,0
44,2,56,71,87,0
28,38,79,48,1,0
8,98,29,54,90,0
30,19,45,24,75,0
42,40,53,75,83,1
92,11,21,3,0,0
24,45,85,6,10,0
50,35,83,30,91,0
64,72,52,91,65,1
63,61,55,38,55,1
26,76,42,65,8,0
43,95,23,52,92,0
14,42,64,13,6,0
0,7,86,87,46,0
92,22,87,30,12,0
86,84,52,86,2,0
13,50,24,51,41,0
53,6,46,46,39,0
82,25,74,24,51,0
67,66,20,90,18,0
75,55,26,67,10,0
18,18,85,15,8,0
71,2,94,41,73,0
63,76,76,69,27,0
14,81,38,11,58,0
91,25,32,98,90,0
60,33,52,77,44,0
72,44,18,84,5,0
0,79,15,19,45,0
77,84,56,36,80,1
36,12,51,38,13,0
64,28,93,62,15,0
54,77,9,44,34,0
3,0,63,58,99,0
42,42,85,15,5,0
1,89,12,51,84,0
44,18,20,78,80,0
96,45,97,78,49,1
3,70,49,32,13,0
61,7,50,84,74,0
31,94,35,30,63,0
40,62,89,35,99,0
19,74,63,85,14,0
56,88,83,62,1,0
56,12,85,17,51,0
96,79,61,83,81,1
57,81,90,74,19,0
76,19,12,20,89,0
96,65,25,26,58,0
83,17,32,80,47,0
93,44,28,89,7,0
44,54,45,92,52,1
58,61,50,25,48,0
33,23,87,8,6,0
14,23,46,27,40,0
46,66,49,47,65,1
82,49,99,62,60,1
14,80,22,37,1,0
34,13,89,29,14,0
31,82,4,53,4,0
25,9,36,87,100,0
43,51,76,46,94,1
80,59,90,49,44,1
43,90,1,28,27,0
81,74,47,92,53,1
78,21,0,55,22,0
77,91,20,66,30,0
61,14,91,14,71,0
32,55,21,55,43,0
49,49,5,89,78,0
65,18,11,31,46,0
61,38,92,74,48,1
87,80,78,16,60,0
73,89,55,90,16,0
96,96,69,96,29,0
15,49,28,96,0,0
99,2,15,19,96,0
28,52,38,60,59,0
18,9,2,60,12,0
8,48,60,59,26,0
99,19,57,18,82,0
46,86,17,20,12,0
6,0,32,79,23,0
24,72,60,44,76,0
6,84,99,54,68,0
70,39,65,99,70,1
73,81,46,80,63,1
77,86,25,21,42,0
92,39,26,82,79,0
60,37,29,86,51,0
59,64,33,91,15,0
37,6,31,98,48,0
87,49,4,33,65,0
34,46,100,78,95,0
53,36,37,90,11,0
64,56,54,53,6,0
79,47,74,99,98,1
43,62,32,24,45,0
96,89,51,62,24,0
39,3,4,66,82,0
77,35,35,28,20,0
44,54,83,95,95,1
95,26,73,8,30,0
45,41,96,9,22,0
0,76,6,87,78,0
52,50,42,98,78,1
18,83,17,23,73,0
59,36,50,84,62,1
72,9,37,93,70,0
49,29,48,32,12,0
70,9,5,66,60,0
94,6,41,47,5,0
64,86,1,31,53,0
49,95,42,62,0,0
82,46,14,63,97,0
28,65,13,3,27,0
57,15,6,25,65,0
40,18,24,1,27,0
52,12,75,5,50,0
62,20,87,11,51,0
53,53,12,78,45,0
3,5,15,89,2,0
21,42,10,5,69,0
79,20,27,36,65,0
66,6,34,8,46,0
25,25,87,55,79,0
65,16,39,32,68,0
19,27,62,9,3,0
21,2,38,1,39,0
28,90,5,77,96,0
0,38,54,64,67,0
96,4,32,7,19,0
26,96,59,67,64,0
98,73,5,64,79,0
41,26,87,1,92,0
55,92,88,100,88,1
99,96,74,43,83,1
49,79,28,8,62,0
86,86,96,86,72,1
29,91,7,99,17,0
3,53,57,95,9,0
28,38,57,40,53,0
24,58,29,23,38,0
78,24,88,55,48,0
61,96,80,68,43,1
93,48,20,37,45,0
81,60,4,97,57,0
68,76,41,90,14,0
43,98,80,22,28,0
38,71,90,32,84,0
10,46,67,42,72,0
50,24,17,36,35,0
83,21,15,64,47,0
100,31,18,24,51,0
33,77,22,5,45,0
79,64,27,65,92,0
65,38,99,100,16,0
48,68,49,80,55,1
69,2,50,95,0,0
96,70,18,81,65,0
55,17,88,84,99,0
22,94,57,96,74,0
85,39,79,23,25,0
82,39,27,66,80,0
99,49,76,83,76,1
37,53,29,94,73,0
66,3,93,42,15,0
11,17,29,86,39,0
8,86,74,0,75,0
57,61,54,21,82,0
30,38,98,31,88,0
56,65,55,65,42,1
17,19,80,46,100,0
26,16,27,37,47,0
89,21,23,27,12,0
60,67,6,51,81,0
100,7,29,70,67,0
23,78,63,62,82,0
82,51,45,97,12,0
95,85,8,46,6,0
25,19,65,65,77,0
31,6,52,34,86,0
19,27,70,39,81,0
54,39,30,70,8,0
65,36,11,8,80,0
12,75,61,72,63,0
82,34,49,90,22,0
7,84,43,99,20,0
19,97,61,96,17,0
86,43,55,7,61,0
90,99,6,60,88,0
9,90,27,97,37,0
24,69,40,97,99,0
50,89,31,59,68,0
52,52,54,9,19,0
82,22,100,72,20,0
65,99,44,14,65,0
47,19,87,72,44,0
10,5,58,34,42,0
56,66,14,87,7,0
10,9,96,13,77,0
48,3,13,53,51,0
28,69,28,40,20,0
96,19,21,4,0,0
9,74,69,29,55,0
22,21,34,9,40,0
57,52,3,85,68,0
39,61,5,26,33,0
12,13,15,7,13,0
41,5,75,98,89,0
19,48,96,87,16,0
10,64,56,36,1,0
95,48,54,42,28,0
87,82,31,8,91,0
2,85,39,33,57,0
49,85,96,8,47,0
58,33,46,50,89,0
80,51,0,73,83,0
54,91,90,66,28,0
5,87,35,71,7,0
89,45,28,65,9,0
40,46,61,68,62,1
52,69,5,18,60,0
51,1,53,44,100,0
13,22,20,64,66,0
52,39,16,53,27,0
7,14,30,98,63,0
36,52,97,88,68,1
91,76,73,89,71,1
38,27,25,61,80,0
93,23,32,87,3,0
47,87,96,63,29,0
4,99,85,43,47,0
86,99,63,100,81,1
39,37,4,27,45,0
6,1,28,76,51,0
22,46,29,3,87,0
50,22,72,81,90,0
22,78,17,93,33,0
16,32,3,87,25,0
53,42,96,46,28,0
61,2,6,76,100,0
87,89,90,97,82,1
55,40,50,33,37,0
2,30,76,47,99,0
20,45,56,59,94,0
58,5,27,28,77,0
68,69,62,31,39,0
72,63,21,94,69,0
39,27,23,18,57,0
96,22,98,95,88,0
58,54,55,93,21,0
30,57,45,56,9,0
21,91,10,63,44,0
25,70,30,98,76,0
18,74,18,44,18,0
74,67,61,88,25,0
83,6,11,37,48,0
98,24,83,47,22,0
48,6,55,76,4,0
65,60,21,49,22,0
48,81,92,54,84,1
23,22,23,99,72,0
34,10,27,100,20,0
21,5,30,58,14,0
44,52,89,76,0,0
4,56,1,3,8,0
31,17,26,7,95,0
45,51,29,59,94,0
1,72,74,30,95,0
82,50,27,25,77,0
22,75,4,97,86,0
13,25,48,75,72,0
40,28,98,84,2,0
21,20,58,83,57,0
59,10,94,11,18,0
99,90,22,81,12,0
67,22,39,74,7,0
9,39,40,74,75,0
57,36,52,87,87,1
78,28,81,22,35,0
23,13,44,21,35,0
40,98,16,29,0,0
12,32,6,18,55,0
22,12,59,29,21,0
27,65,55,96,48,0
27,73,34,4,20,0
12,7,90,7,26,0
40,19,58,93,2,0
10,16,15,85,85,0
45,91,38,97,88,1
46,32,79,67,52,0
60,26,34,47,51,0
27,88,86,24,80,0
99,44,0,23,23,0
90,37,32,93,54,0
90,21,25,87,1,0
39,94,23,43,17,0
47,58,74,92,31,0
40,47,6,63,100,0
94,2,46,6,2,0
62,76,28,41,10,0
43,43,45,24,61,0
57,7,50,42,56,0
65,25,36,74,35,0
20,89,80,51,19,0
87,51,21,97,1,0
80,73,47,24,71,0
8,79,91,79,0,0
66,42,58,30,62,0
18,37,97,29,9,0
7,60,7,96,99,0
75,63,32,75,64,0
34,53,36,32,37,0
82,65,14,39,20,0
59,15,15,11,32,0
62,25,62,91,89,0
46,49,32,70,7,0
54,76,59,60,77,1
74,26,8,88,34,0
67,73,87,12,28,0
78,15,19,39,85,0
33,54,38,25,58,0
36,71,51,31,49,0
19,58,4,30,82,0
4,2,48,2,39,0
54,17,95,96,45,0
76,10,61,88,7,0
87,45,61,62,68,1
94,43,64,85,44,1
30,30,98,0,81,0
73,63,74,35,67,0
3,12,42,32,56,0
37,6,28,70,74,0
51,22,99,5,40,0
46,8,50,90,87,0
79,37,41,88,97,1
34,25,93,18,97,0
30,33,36,32,96,0
64,22,87,13,41,0
41,3,57,97,28,0
78,78,93,9,94,0
7,9,48,75,27,0
19,22,70,29,86,0
41,41,6,91,46,0
87,46,71,83,97,1
17,95,21,27,53,0
14,52,82,33,53,0
17,87,37,74,65,0
27,25,77,1,40,0
2,95,87,62,12,0
43,4,51,90,48,0
33,35,41,79,1,0
97,47,71,48,16,0
15,44,0,33,12,0
59,47,9,64,43,0
70,71,29,30,30,0
95,4,38,18,24,0
69,27,22,9,16,0
72,38,71,77,94,1
26,91,42,44,5,0
34,56,6,85,44,0
74,79,81,61,70,1
95,6,43,90,51,0
89,99,41,69,38,1
2,28,31,54,34,0
84,76,65,6,6,0
93,34,77,8,26,0
71,69,63,4,30,0
91,74,90,48,79,1
75,71,32,90,52,0
10,18,78,41,32,0
19,48,70,21,74,0
39,64,45,75,15,0
98,43,58,41,76,1
35,96,86,49,84,0
57,97,40,22,27,0
28,59,83,64,18,0
33,98,93,6,25,0
11,54,93,84,25,0
79,73,81,79,25,0
36,44,41,12,38,0
99,73,0,87,78,0
6,79,33,100,46,0
7,95,67,1,36,0
33,71,91,61,5,0
20,36,24,87,87,0
39,40,68,34,17,0
19,30,27,86,55,0
98,53,90,12,34,0
32,45,26,98,88,0
91,6,4,91,88,0
31,55,87,54,16,0
63,85,91,29,87,0
18,75,39,18,93,0
34,8,84,35,95,0
44,74,28,55,20,0
89,37,70,14,55,0
92,53,98,67,74,1
48,60,59,29,85,0
40,12,13,83,30,0
50,45,52,22,24,0
40,1,37,9,38,0
12,46,45,54,2,0
59,11,88,51,3,0
26,88,32,68,28,0
66,69,50,5,62,0
5,3,46,95,92,0
35,100,83,98,7,0
100,35,30,88,87,0
18,30,82,87,71,0
25,41,10,31,18,0
95,29,5,14,86,0
90,18,31,80,79,0
0,66,54,26,67,0
87,48,79,61,73,1
19,100,31,57,41,0
94,53,82,15,13,0
10,15,99,92,76,0
65,7,25,84,60,0
68,58,1,48,92,0
77,81,5,14,96,0
63,75,2,44,92,0
81,47,4,10,57,0
17,70,90,19,30,0
64,57,37,6,12,0
43,93,71,100,28,0
92,33,45,28,64,0
45,47,47,74,0,0
94,53,63,87,81,1
77,42,52,22,100,0
99,100,75,89,25,0
25,77,56,23,39,0
9,40,87,94,28,0
11,40,0,86,41,0
70,20,91,88,4,0
61,82,85,1,40,0
90,48,57,95,75,1
88,90,15,79,61,0
42,19,77,79,69,0
85,50,23,94,26,0
66,35,45,69,58,0
13,9,92,71,93,0
73,52,54,65,3,0
75,64,42,84,13,0
82,15,61,83,5,0
0,19,95,84,89,0
90,57,86,60,4,0
32,1,84,48,40,0
7,86,82,11,98,0
29,88,75,7,26,0
79,10,56,12,62,0
63,83,63,48,57,1
3,41,26,49,52,0
64,16,27,47,54,0
91,72,79,80,31,0
22,39,46,69,49,0
57,35,81,50,61,0
39,92,26,36,39,0
38,8,28,3,84,0
36,95,9,15,47,0
68,33,49,34,83,0
95,30,89,43,0,0
88,2,56,9,89,0
47,19,100,9,10,0
32,12,28,22,97,0
84,37,11,38,87,0
86,62,27,39,92,0
53,35,57,64,84,0
9,88,64,34,80,0
94,60,42,83,13,0
36,34,67,59,67,0
88,77,82,77,53,1
84,20,87,43,21,0
61,5,76,97,85,0
73,11,86,0,62,0
70,12,87,58,83,0
69,95,88,28,75,0
67,45,88,60,23,0
29,81,46,19,5,0
91,82,63,67,37,1
94,87,63,84,75,1
30,95,84,57,94,0
1,25,25,11,60,0
12,83,86,46,29,0
18,15,86,68,46,0
88,59,92,98,75,1
13,28,83,21,33,0
55,73,84,56,77,1
40,9,95,74,62,0
64,38,80,74,82,1
90,63,13,41,0,0
17,68,73,27,70,0
10,59,39,66,32,0
6,62,52,77,52,0
37,83,34,27,58,0
66,17,89,66,37,0
36,82,27,89,69,0
56,18,66,6,97,0
83,75,54,32,59,0
61,41,73,6,36,0
8,59,14,50,0,0
17,56,46,69,47,0
62,40,4,18,94,0
69,74,58,28,12,0
67,55,83,10,75,0
13,33,21,4,18,0
87,47,13,78,48,0
20,49,99,100,56,0
62,9,65,64,24,0
24,26,0,22,73,0
93,89,66,20,1,0
90,7,75,56,22,0
41,92,45,82,34,0
20,61,33,63,86,0
39,44,22,60,74,0
48,86,38,53,27,0
90,49,86,57,32,0
83,5,39,93,13,0
83,39,7,58,84,0
7,75,18,23,17,0
6,74,63,3,25,0
75,65,5,94,78,0
22,53,90,82,46,0
62,2,62,19,92,0
30,47,37,76,98,0
37,6,65,2,55,0
67,98,66,59,32,0
93,59,92,58,58,1
32,77,80,30,39,0
47,79,10,54,44,0
96,100,100,33,80,0
0,100,100,45,39,0
94,48,74,6,16,0
64,29,4,47,22,0
60,18,69,33,1,0
32,90,85,91,80,0
11,0,40,62,75,0
57,0,99,86,69,0
74,94,10,49,43,0
69,33,35,25,57,0
73,48,39,94,47,1
36,27,20,17,21,0
51,58,15,100,10,0
86,7,88,66,15,0
92,24,48,35,15,0
52,19,26,93,57,0
12,60,47,29,35,0
41,81,66,25,15,0
100,70,84,35,95,0
85,1,57,57,44,0
1,11,41,25,78,0
85,20,73,12,25,0
53,72,29,75,67,0
0,75,81,26,47,0
81,24,18,65,67,0
14,83,78,27,19,0
10,92,16,78,67,0
46,0,81,29,81,0
71,79,51,69,14,0
67,4,50,84,8,0
52,41,71,29,35,0
56,37,64,59,56,1
57,49,11,55,81,0
76,26,62,60,51,0
98,25,87,5,95,0
54,91,66,59,77,1
74,16,9,48,33,0
15,31,63,82,20,0
60,46,17,28,94,0
76,81,6,49,85,0
66,55,8,91,77,0
66,32,72,69,72,0
94,20,60,93,66,0
50,58,10,69,86,0
17,60,63,14,56,0
14,36,80,8,27,0
61,12,46,27,38,0
83,72,30,7,12,0
95,88,63,38,17,0
90,11,74,45,47,0
52,67,33,6,99,0
16,83,28,54,56,0
0,45,82,23,92,0
83,55,69,54,97,1
11,86,4,6,92,0
98,99,92,69,6,0
82,39,32,19,1,0
14,65,37,36,63,0
6,56,30,79,92,0
75,97,39,100,77,1
68,76,97,10,20,0
33,10,87,46,29,0
26,40,49,57,41,0
66,13,4,14,26,0
81,55,44,56,51,1
16,36,31,59,55,0
17,9,93,95,7,0
13,8,88,26,66,0
96,88,14,0,36,0
71,0,69,40,53,0
89,14,88,5,40,0
23,66,58,50,30,0
75,53,5,98,25,0
69,92,36,49,3,0
96,26,15,22,95,0
10,34,92,22,20,0
86,93,35,35,75,0
68,35,53,37,39,0
10,62,44,16,48,0
84,66,65,17,67,0
30,99,100,33,53,0
55,78,5,3,90,0
96,42,31,23,10,0
85,75,22,96,83,0
90,33,89,32,8,0
61,41,7,19,24,0
63,100,14,93,97,0
99,64,58,59,3,0
47,40,73,7,39,0
38,28,29,73,39,0
51,6,6,5,33,0
2,18,10,54,22,0
21,29,12,78,58,0
78,29,49,100,86,0
62,66,33,27,48,0
76,36,97,96,39,1
9,1,94,26,82,0
15,67,88,13,100,0
34,79,53,72,75,0
40,15,52,32,79,0
24,7,50,52,46,0
90,46,0,98,100,0
92,28,66,14,92,0
18,14,39,97,74,0
11,26,36,51,74,0
88,43,77,87,44,1
94,90,3,13,59,0
60,0,9,52,57,0
64,37,62,79,65,1
21,95,86,43,15,0
16,39,37,44,60,0
27,83,87,66,80,0
59,26,59,10,99,0
11,16,58,2,21,0
18,94,38,19,15,0
87,66,2,44,95,0
74,42,93,44,29,0
7,62,72,7,7,0
88,10,7,23,12,0
98,30,33,5,82,0
93,31,93,4,19,0
87,100,64,95,61,1
7,22,43,36,7,0
5,96,8,45,68,0
96,7,95,98,90,0
52,50,39,72,8,0
74,73,37,76,95,1
95,86,39,75,20,0
64,16,43,40,67,0
60,35,99,54,91,0
62,19,2,90,99,0
37,78,23,100,72,0
99,82,97,83,95,1
46,94,79,4,90,0
29,87,67,92,36,0
49,35,42,92,2,0
40,55,58,3,78,0
40,89,93,30,26,0
63,91,55,29,23,0
62,43,45,2,6,0
15,17,79,11,33,0
67,96,49,22,2,0
31,29,60,84,91,0
73,21,72,80,79,0
68,9,0,56,22,0
20,14,15,42,28,0
76,4,75,27,95,0
94,25,95,82,3,0
18,51,5,87,62,0
88,16,84,29,80,0
95,34,67,14,1,0
77,63,80,60,46,1
64,97,19,25,68,0
95,53,67,96,37,1
31,34,83,22,42,0
0,64,74,25,6,0
17,72,80,76,63,0
96,70,86,71,7,0
72,83,89,33,52,0
20,50,10,98,71,0
51,61,89,31,65,0
13,51,20,17,41,0
93,80,1,89,99,0
19,4,2,76,92,0
60,4,30,30,20,0
44,7,60,0,86,0
86,29,58,16,92,0
42,0,36,60,28,0
94,54,26,64,2,0
26,22,52,27,25,0
70,53,70,53,12,0
47,39,10,39,15,0
6,96,11,78,80,0
25,16,99,4,53,0
36,76,22,30,16,0
42,17,28,45,13,0
91,20,83,51,8,0
87,70,27,93,48,0
35,79,92,82,40,0
62,75,91,10,66,0
5,52,12,52,31,0
51,63,20,33,11,0
5,85,56,90,80,0
22,73,48,11,54,0
4,100,3,68,53,0
55,7,47,72,93,0
12,67,40,46,49,0
18,16,3,62,15,0
48,66,44,34,21,0
18,6,42,0,60,0
67,42,22,4,45,0
94,15,28,3,75,0
67,47,79,73,60,1
15,32,12,33,33,0
36,46,45,53,43,1
44,30,39,78,82,0
74,52,72,98,25,0
13,65,21,33,1,0
35,27,54,67,97,0
31,8,2,16,56,0
29,34,46,87,8,0
47,73,2,63,45,0
47,92,0,54,90,0
78,3,100,76,3,0
72,11,54,94,59,0
96,61,41,19,19,0
64,70,3,55,72,0
35,37,20,23,73,0
4,70,11,81,73,0
47,24,4,61,28,0
29,55,13,35,5,0
58,60,43,56,20,0
23,10,63,35,26,0
66,94,69,61,54,1
29,80,29,44,7,0
79,73,40,22,55,0
24,21,73,49,90,0
66,75,74,7,35,0
92,35,87,82,17,0
46,63,20,79,24,0
26,26,74,88,15,0
93,12,14,39,38,0
85,13,52,82,22,0
15,82,99,75,83,0
80,47,94,96,82,1
55,60,25,68,26,0
2,1,32,8,7,0
4,94,56,78,94,0
2,47,48,30,19,0
29,7,5,58,74,0
